id,fecha,prices,market_caps,total_volumes
uniswap,2021-04-09,30.2013,15720242344.032288,784904383.6115807
uniswap,2021-04-10,29.5265,15391195971.55995,623441889.082578
uniswap,2021-04-11,29.7609,15457242677.44422,722036765.6834116
uniswap,2021-04-12,29.9127,15524034940.501959,764898587.5221801
uniswap,2021-04-13,36.7358,19144430314.82384,2889481177.5018616
uniswap,2021-04-14,35.502,18342267583.03701,1708890469.5460348
uniswap,2021-04-15,36.0739,18760824233.069523,1563535908.9805756
uniswap,2021-04-16,37.8609,19664554845.7289,1766633578.7179375
uniswap,2021-04-17,36.2372,18872611505.577892,1448521982.9963844
uniswap,2021-04-18,34.7675,18166059530.99115,930619611.8500047
uniswap,2021-04-19,31.7818,16636767225.390648,1710254904.356988
uniswap,2021-04-20,31.3455,16366385637.621965,1111669225.0515075
uniswap,2021-04-21,31.9686,16645899118.888922,1182004358.9389002
uniswap,2021-04-22,33.4827,17489937901.702545,1760452654.9309895
uniswap,2021-04-23,34.5238,17979588796.227318,2422363805.0182767
uniswap,2021-04-24,32.9386,17094009322.25015,1835635217.769972
uniswap,2021-04-25,30.0421,15768347121.559797,845624016.3105899
uniswap,2021-04-26,33.7409,17504824743.220337,1296891246.483838
uniswap,2021-04-27,37.9442,19685884166.76706,1427787042.7943268
uniswap,2021-04-28,39.3945,20462310547.94931,1441551893.2984433
uniswap,2021-04-29,42.7709,22066932316.44179,2010272799.5539074
uniswap,2021-04-30,41.2841,21517770855.962162,1436741925.8732455
uniswap,2021-05-01,40.5754,20966193258.520176,1272830731.9388618
uniswap,2021-05-02,40.0858,20835088800.041653,964031038.6379355
uniswap,2021-05-03,42.4174,22067117153.79229,1323773729.3610675
uniswap,2021-05-04,42.3227,22048979110.985138,1408960631.853989
uniswap,2021-05-05,42.8841,22531045773.149952,1954476083.0829344
uniswap,2021-05-06,42.4797,21999590396.306828,1720124312.493284
uniswap,2021-05-07,40.1984,20962663814.783005,1396000538.6622086
uniswap,2021-05-08,39.7717,20632351275.40186,1221999973.987672
uniswap,2021-05-09,40.4237,20932492819.19116,977685689.8255162
uniswap,2021-05-10,39.4754,20524013783.96639,892216906.0464505
uniswap,2021-05-11,36.4546,19013078262.77166,1183918067.8499138
uniswap,2021-05-12,38.5554,19963462059.02463,942658968.5069667
uniswap,2021-05-13,37.4095,20098489560.89826,2133706915.0563972
uniswap,2021-05-14,37.5194,19299424611.485252,1744373142.223216
uniswap,2021-05-15,40.2254,20911930977.554783,1045198452.0654036
uniswap,2021-05-16,36.5598,19080609069.71218,1294761149.773782
uniswap,2021-05-17,36.4346,18911255214.574574,1081920780.3901498
uniswap,2021-05-18,33.183,17486595786.410786,1169372530.2762883
uniswap,2021-05-19,35.2316,18180660856.575863,1070183144.2233391
uniswap,2021-05-20,23.626,12602366216.180325,2347113052.2678595
uniswap,2021-05-21,26.309,13622752331.077631,1497329159.6214447
uniswap,2021-05-22,21.7818,11295503726.290405,1297490718.634286
