id,fecha,prices,market_caps,total_volumes
dogecoin,2021-10-12,0.232,30419356234.303703,1283161881.0073786
dogecoin,2021-10-13,0.2264,29817766315.57429,1692336318.6360807
dogecoin,2021-10-14,0.2328,30638244804.075443,1257916342.8120902
dogecoin,2021-10-15,0.233,30658843960.72531,1246214723.9393144
dogecoin,2021-10-16,0.235,30955860407.472034,1697000571.1974716
dogecoin,2021-10-17,0.2386,31422718666.87008,1411776663.1252644
dogecoin,2021-10-18,0.2379,31344062761.122425,1339251268.407061
dogecoin,2021-10-19,0.2461,32573725269.2579,4425113298.526915
dogecoin,2021-10-20,0.2465,32512665553.47756,1653401802.691734
dogecoin,2021-10-21,0.2545,33806328664.944805,1734041308.2019353
dogecoin,2021-10-22,0.2435,32093653208.73224,1710214523.0678675
dogecoin,2021-10-23,0.2464,32506463986.967182,1864736299.1985705
dogecoin,2021-10-24,0.2515,33061597043.041786,1578066915.8213794
dogecoin,2021-10-25,0.2783,36687265384.889626,4942300324.449398
dogecoin,2021-10-26,0.265,34941224252.36862,3340089767.1982026
dogecoin,2021-10-27,0.2568,33859397596.50693,2714016375.8170533
dogecoin,2021-10-28,0.2392,31540178380.175777,4746122252.655914
dogecoin,2021-10-29,0.2996,39511206991.48795,18011898077.556915
dogecoin,2021-10-30,0.2888,38184788655.266685,5883306861.08508
dogecoin,2021-10-31,0.2683,35341200120.790054,3599197250.29836
dogecoin,2021-11-01,0.2798,36909621914.54095,4382941810.964786
dogecoin,2021-11-02,0.2721,35921018083.46986,2938224696.2249537
dogecoin,2021-11-03,0.2739,36049337832.26087,2448991837.1798863
dogecoin,2021-11-04,0.2697,35494937228.64414,2283948676.4764495
dogecoin,2021-11-05,0.2636,34522303123.28701,1890709184.8713906
dogecoin,2021-11-06,0.2618,34507961355.71128,1653890893.1576805
dogecoin,2021-11-07,0.2625,34667024254.25229,1589126692.600507
dogecoin,2021-11-08,0.2666,35265876568.38416,1309857042.2838745
dogecoin,2021-11-09,0.2823,37320250692.42833,3923628087.177847
dogecoin,2021-11-10,0.2742,36274785709.69753,2342348651.800526
dogecoin,2021-11-11,0.2557,33523008507.97533,2821821732.7649975
dogecoin,2021-11-12,0.2614,34629265046.3299,1818556218.3038332
dogecoin,2021-11-13,0.2594,34255307730.10926,1686591915.0120957
dogecoin,2021-11-14,0.2624,34667769849.31295,1344220250.104467
dogecoin,2021-11-15,0.2645,34939809035.161674,1614387238.2785542
dogecoin,2021-11-16,0.258,34088301572.875256,1025389484.5970434
dogecoin,2021-11-17,0.2388,31552704883.014915,2041858402.388399
dogecoin,2021-11-18,0.2389,31574976729.37131,1412685826.5760157
dogecoin,2021-11-19,0.2217,29299038496.7416,1731616054.1569366
dogecoin,2021-11-20,0.2343,30964779016.368107,1333859589.9104862
dogecoin,2021-11-21,0.2347,31021026022.470993,934351229.2177123
dogecoin,2021-11-22,0.2287,30345535042.459213,919422181.2401553
dogecoin,2021-11-23,0.2202,29089986845.82852,1071295452.6415402
dogecoin,2021-11-24,0.2266,29958889792.505165,1769899578.6834433
dogecoin,2021-11-25,0.2183,28878915783.938187,1252623948.0221374
dogecoin,2021-11-26,0.2216,29310587670.578762,1199279936.55142
dogecoin,2021-11-27,0.2024,26775845330.11751,2369326533.058928
dogecoin,2021-11-28,0.2044,26984855764.830242,1226693533.0613635
dogecoin,2021-11-29,0.2075,27457594550.156277,1316180057.7175145
dogecoin,2021-11-30,0.2152,28521528060.061604,1884339529.1622329
dogecoin,2021-12-01,0.215,28448975742.609337,1703432997.2486212
dogecoin,2021-12-02,0.2095,27724567903.283695,918544485.4126583
dogecoin,2021-12-03,0.2097,27757626765.305733,1915107774.6407878
